#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe041.nextpolish.fasta	contig_1_np1212	97268	98143	-	CTX-M-15	1-876/876	===============	0/0	100	100	card	AY044436:1435-2311	CTX-M-15 is a beta-lactamase found in the Enterobacteriaceae family	cephalosporin
cpe041.nextpolish.fasta	contig_2_np1212	32170	33357	-	CMY-59	1-1188/1188	===============	0/0	100	99.92	card	AB587082:0-1188	CMY-59 is a beta-lactamase found in Shigella spp.	cephamycin
cpe041.nextpolish.fasta	contig_2_np1212	200714	202462	-	msbA	1-1749/1749	===============	0/0	100	99.37	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
cpe041.nextpolish.fasta	contig_2_np1212	284267	285499	-	Escherichia_coli_mdfA	1-1233/1233	===============	0/0	100	97.24	card	JQ394987:0-1233	Multidrug efflux pump in E. coli. This multidrug efflux system was originally identified as the Cmr/CmlA chloramphenicol exporter.	benzalkonium_chloride;rhodamine;tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	472551	473223	+	kdpE	1-673/678	===============	0/0	99.26	97.18	card	U00096.3:721733-721055	kdpE is a transcriptional activator that is part of the two-component system KdpD/KdpE that is studied for its regulatory role in potassium transport and has been identified as an adaptive regulator involved in the virulence and intracellular survival of pathogenic bacteria. kdpE regulates a range of virulence loci through direct promoter binding.	aminoglycoside
cpe041.nextpolish.fasta	contig_2_np1212	684479	685672	+	Escherichia_coli_acrA	1-1194/1194	===============	0/0	100	99.75	card	U00096.3:485619-484425	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. coli.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe041.nextpolish.fasta	contig_2_np1212	685695	688844	+	acrB	1-3150/3150	===============	0/0	100	99.08	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe041.nextpolish.fasta	contig_2_np1212	773707	774864	+	Escherichia_coli_ampH	1-1158/1158	===============	0/0	100	99.4	card	AP012030.1:396711-395553	AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.	cephalosporin;penam
cpe041.nextpolish.fasta	contig_2_np1212	1213513	1214745	+	mdtM	1-1233/1233	===============	0/0	100	96.27	card	U00096.3:4568519-4567286	Multidrug resistance protein MdtM	acridine_dye;fluoroquinolone;lincosamide;nucleoside;phenicol
cpe041.nextpolish.fasta	contig_2_np1212	1395562	1396695	+	Escherichia_coli_ampC	1-1134/1134	===============	0/0	100	97.35	card	U00096.3:4378944-4377810	A class C ampC beta-lactamase (cephalosporinase) enzyme described in Escherichia coli shown clinically to confer resistance to penicillin-like and cephalosporin-class antibiotics.	cephalosporin;penam
cpe041.nextpolish.fasta	contig_2_np1212	1438914	1440557	+	eptA	1-1644/1644	===============	0/0	100	99.33	card	AP009048:4340268-4338624	PmrC mediates the modification of Lipid A by the addition of 4-amino-4-deoxy-L-arabinose (L-Ara4N) and phosphoethanolamine resulting in a less negative cell membrane and decreased binding of polymyxin B.	peptide
cpe041.nextpolish.fasta	contig_2_np1212	1469908	1470939	+	mdtN	1-1032/1032	===============	0/0	100	98.06	card	AP009048.1:4307588-4306556	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride.	acridine_dye;nucleoside
cpe041.nextpolish.fasta	contig_2_np1212	1470939	1472990	+	mdtO	1-2052/2052	===============	0/0	100	98.39	card	AP009048.1:4306557-4304505	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
cpe041.nextpolish.fasta	contig_2_np1212	1472987	1474453	+	mdtP	1-1467/1467	===============	0/0	100	98.16	card	AP009048.1:4304509-4303042	Multidrug resistance efflux pump. Could be involved in resistance to puromycin acriflavine and tetraphenylarsonium chloride	acridine_dye;nucleoside
cpe041.nextpolish.fasta	contig_2_np1212	1702680	1704053	+	cpxA	1-1374/1374	===============	0/0	100	98.62	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
cpe041.nextpolish.fasta	contig_2_np1212	2173131	2173955	+	gadX	1-825/825	===============	0/0	100	97.94	card	AP009048.1:3974604-3975429	GadX is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance.	fluoroquinolone;macrolide;penam
cpe041.nextpolish.fasta	contig_2_np1212	2174323	2175051	+	gadW	1-729/729	===============	0/0	100	94.38	card	CP015085.1:2552440-2551711	GadW is an AraC-family regulator that promotes mdtEF expression to confer multidrug resistance. GadW inhibits GadX-dependent activation. GadW clearly represses gadX and in situations where GadX is missing activates gadA and gadBC.	fluoroquinolone;macrolide;penam
cpe041.nextpolish.fasta	contig_2_np1212	2175414	2178527	-	mdtF	1-3114/3114	===============	0/0	100	98.49	card	U00096:3660413-3663527	MdtF is the multidrug inner membrane transporter for the MdtEF-TolC efflux complex.	fluoroquinolone;macrolide;penam
cpe041.nextpolish.fasta	contig_2_np1212	2178552	2179709	-	mdtE	1-1158/1158	===============	0/0	100	99.74	card	AP009048.1:3981183-3980025	MdtE is the membrane fusion protein of the MdtEF multidrug efflux complex. It shares 70% sequence similarity with AcrA.	fluoroquinolone;macrolide;penam
cpe041.nextpolish.fasta	contig_2_np1212	2379459	2380091	-	CRP	1-633/633	===============	0/0	100	99.21	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
cpe041.nextpolish.fasta	contig_2_np1212	2449284	2452388	-	acrF	1-3105/3105	===============	0/0	100	99.13	card	U00096:3415032-3418137	AcrF is a inner membrane transporter similar to AcrB.	cephalosporin;cephamycin;fluoroquinolone;penam
cpe041.nextpolish.fasta	contig_2_np1212	2452400	2453557	-	acrE	1-1158/1158	===============	0/0	100	98.96	card	U00096:3413863-3415021	AcrE is a membrane fusion protein similar to AcrA.	cephalosporin;cephamycin;fluoroquinolone;penam
cpe041.nextpolish.fasta	contig_2_np1212	2453956	2454618	+	acrS	1-663/663	===============	0/0	100	99.4	card	U00096:3413465-3412802	AcrS is a repressor of the AcrAB efflux complex and is associated with the expression of AcrEF. AcrS is believed to regulate a switch between AcrAB and AcrEF efflux.	cephalosporin;cephamycin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe041.nextpolish.fasta	contig_2_np1212	2662209	2663030	+	bacA	1-822/822	===============	0/0	100	98.66	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
cpe041.nextpolish.fasta	contig_2_np1212	2685406	2686893	-	tolC	1-1488/1488	===============	0/0	100	99.73	card	FJ768952:0-1488	TolC is a protein subunit of many multidrug efflux complexes in Gram negative bacteria. It is an outer membrane efflux protein and is constitutively open. Regulation of efflux activity is often at its periplasmic entrance by other components of the efflux complex.	aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;macrolide;penam;penem;peptide;phenicol;rifamycin;tetracycline;triclosan
cpe041.nextpolish.fasta	contig_2_np1212	3093998	3095536	-	emrB	1-1539/1539	===============	0/0	100	99.87	card	U00096:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
cpe041.nextpolish.fasta	contig_2_np1212	3095553	3096725	-	emrA	1-1173/1173	===============	0/0	100	97.53	card	AP009048:2810082-2811255	EmrA is a membrane fusion protein providing an efflux pathway with EmrB and TolC between the inner and outer membranes of E. coli a Gram-negative bacterium.	fluoroquinolone
cpe041.nextpolish.fasta	contig_2_np1212	3096852	3097382	-	emrR	1-531/531	===============	0/0	100	100	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
cpe041.nextpolish.fasta	contig_2_np1212	3282702	3283176	-	mphB	3-477/477	===============	0/0	99.58	97.47	card	AE005174.2:3397370-3397847	The mphB gene encodes for MPH(2')-II. This enzymes phosphorylates 14-membered and 16-membered macrolides.  It phosphorylates macrolides in GTP- dependent manner at 2'-OH hydroxyl of desosamine sugar of macrolides.	macrolide
cpe041.nextpolish.fasta	contig_2_np1212	3306999	3310112	-	acrD	1-3114/3114	===============	0/0	100	99.07	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
cpe041.nextpolish.fasta	contig_2_np1212	3341230	3342534	-	Escherichia_coli_ampC1_beta-lactamase	1-1305/1305	===============	0/0	100	98.62	card	FN649414.1:2765050-2766355	An ampC-like beta-lactamase identified from Escherichia coli.	cephalosporin;penam
cpe041.nextpolish.fasta	contig_2_np1212	3400067	3403660	-	evgS	1-3594/3594	===============	0/0	100	99.44	card	U00096:2484373-2487967	EvgS is a sensor protein that phosphorylates the regulatory protein EvgA. evgS corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	fluoroquinolone;macrolide;penam;tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	3403665	3404279	-	evgA	1-615/615	===============	0/0	100	99.02	card	BA000007.3:3212025-3212640	EvgA when phosphorylated is a positive regulator for efflux protein complexes emrKY and mdtEF. While usually phosphorylated in a EvgS dependent manner it can be phosphorylated in the absence of EvgS when overexpressed.	fluoroquinolone;macrolide;penam;tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	3404803	3405858	+	emrK	1-1056/1056	===============	0/0	100	99.62	card	D78168:536-1592	emrK is a membrane fusion protein that is a homolog of EmrA. Together with the inner membrane transporter EmrY and the outer membrane channel TolC it mediates multidrug efflux.	tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	3405858	3407396	+	emrY	1-1539/1539	===============	0/0	100	99.67	card	D78168:1591-3130	emrY is a multidrug transport that moves substrates across the inner membrane of the Gram-negative E. coli. It is a homolog of emrB.	tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	3548409	3549377	-	pmrF	1-969/969	===============	0/0	100	99.28	card	U00096:2367070-2368039	PmrF is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. pmrF corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	peptide
cpe041.nextpolish.fasta	contig_2_np1212	3610323	3611966	+	yojI	1-1644/1644	===============	0/0	100	98.11	card	U00096.3:2308615-2306971	YojI mediates resistance to the peptide antibiotic microcin J25 when it is expressed from a multicopy vector. YojI is capable of pumping out microcin molecules.  The outer membrane protein TolC in addition to YojI is required for export of microcin J25 out of the cell. Microcin J25 is thus the first known substrate for YojI.	peptide
cpe041.nextpolish.fasta	contig_2_np1212	3751246	3751968	-	baeR	1-723/723	===============	0/0	100	99.45	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
cpe041.nextpolish.fasta	contig_2_np1212	3751965	3753368	-	baeS	1-1404/1404	===============	0/0	100	98.08	card	AP009048:2165012-2166416	BaeS is a sensor kinase in the BaeSR regulatory system. While it phosphorylates BaeR to increase its activity BaeS is not necessary for overexpressed BaeR to confer resistance.	aminocoumarin;aminoglycoside
cpe041.nextpolish.fasta	contig_2_np1212	3754781	3757858	-	mdtC	1-3078/3078	===============	0/0	100	98.57	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
cpe041.nextpolish.fasta	contig_2_np1212	3757859	3760981	-	mdtB	1-3123/3123	===============	0/0	100	99.78	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
cpe041.nextpolish.fasta	contig_2_np1212	3760981	3762228	-	mdtA	1-1248/1248	===============	0/0	100	98.16	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
cpe041.nextpolish.fasta	contig_2_np1212	3811391	3812557	+	ugd	1-1167/1167	========/======	06-Dec	99.49	84.4	card	U00096:2099613-2098446	PmrE is required for the synthesis and transfer of 4-amino-4-deoxy-L-arabinose (Ara4N) to Lipid A which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin	peptide
cpe041.nextpolish.fasta	contig_2_np1212	3903388	3903720	+	Escherichia_coli_emrE	1-333/333	===============	0/0	100	91.89	card	Z11877.1:485-818	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	macrolide
cpe041.nextpolish.fasta	contig_2_np1212	4306581	4306964	-	marA	1-384/384	===============	0/0	100	99.48	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
cpe041.nextpolish.fasta	contig_2_np1212	4608485	4608898	+	H-NS	1-414/414	===============	0/0	100	99.52	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
cpe041.nextpolish.fasta	contig_2_np1212	4771682	4772890	+	mdtH	1-1209/1209	===============	0/0	100	98.43	card	U00096:1125326-1124117	Multidrug resistance protein MdtH	fluoroquinolone
cpe041.nextpolish.fasta	contig_2_np1212	4781521	4782747	+	mdtG	1-1227/1227	===============	0/0	100	99.27	card	CP000800.1:1192954-1191727	The MdtG protein also named YceE appears to be a member of the major facilitator superfamily of transporters and it has been reported when overexpressed to increase fosfomycin and deoxycholate resistances. mdtG is a member of the marA-soxS-rob regulon.	fosfomycin
cpe041.nextpolish.fasta	contig_4_np1212	29830	30486	+	QnrS1	1-657/657	===============	0/0	100	100	card	DQ485529.1:0-657	QnrS1 is a plasmid-mediated quinolone resistance protein found in Shigella flexneri	fluoroquinolone
cpe041.nextpolish.fasta	contig_4_np1212	36445	37242	-	OXA-181	1-798/798	===============	0/0	100	100	card	JN205800:4140-4938	OXA-181 is a beta-lactamase found in Klebsiella pneumoniae	cephalosporin;penam
cpe042.nextpolish.fasta	1_np1212	437104	438249	-	ACT-27	1-1146/1146	===============	0/0	100	98.52	card	KJ207209:454-1600	ACT-27 is a beta-lactamase. From the Lahey list of ACT beta-lactamases.	carbapenem;cephalosporin;cephamycin;penam
cpe042.nextpolish.fasta	1_np1212	1164021	1167167	-	acrB	1-3150/3150	========/======	03-May	99.87	85.24	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe042.nextpolish.fasta	1_np1212	1167190	1168383	-	Enterobacter_cloacae_acrA	1-1194/1194	===============	0/0	100	88.02	card	DQ679966:299-1493	AcrA is a subunit of the AcrAB-TolC multidrug efflux system that in E. cloacae.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
cpe042.nextpolish.fasta	1_np1212	1291351	1291713	+	ramA	13-375/375	===============	0/0	96.8	87.33	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
cpe042.nextpolish.fasta	1_np1212	1698021	1699769	+	msbA	1-1749/1749	===============	0/0	100	83.25	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
cpe042.nextpolish.fasta	1_np1212	2126750	2127079	+	Klebsiella_pneumoniae_KpnF	1-330/330	===============	0/0	100	80	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
cpe042.nextpolish.fasta	1_np1212	2299931	2300306	-	marA	1-376/384	===============	0/0	97.92	84.84	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
cpe042.nextpolish.fasta	1_np1212	2608017	2608430	+	H-NS	1-414/414	===============	0/0	100	85.27	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
cpe042.nextpolish.fasta	1_np1212	3050524	3051549	+	mdtA	157-1182/1248	.==============	0/0	82.21	80.02	card	U00096:2154015-2155263	MdtA is the membrane fusion protein of the multidrug efflux complex mdtABC.	aminocoumarin
cpe042.nextpolish.fasta	1_np1212	3051570	3054692	+	mdtB	1-3123/3123	========/======	04-Jun	99.9	80.33	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
cpe042.nextpolish.fasta	1_np1212	3054693	3057770	+	mdtC	1-3078/3078	========/======	04-Apr	99.94	82.47	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
cpe042.nextpolish.fasta	1_np1212	3060583	3061293	+	baeR	1-711/723	===============	0/0	98.34	82.98	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
cpe042.nextpolish.fasta	1_np1212	3351997	3355095	+	acrD	1-3099/3114	===============	0/0	99.52	81.54	card	AP009048.1:2586250-2589364	AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole and is regulated by baeRS and cpxAR.	aminoglycoside
cpe042.nextpolish.fasta	1_np1212	3390363	3393482	-	oqxB	1-3120/3153	===============	0/0	98.95	88.78	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
cpe042.nextpolish.fasta	1_np1212	3393506	3394681	-	oqxA	1-1176/1176	===============	0/0	100	86.65	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
cpe042.nextpolish.fasta	1_np1212	3675994	3676524	+	emrR	1-531/531	===============	0/0	100	84.37	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
cpe042.nextpolish.fasta	1_np1212	3676655	3677827	+	Klebsiella_pneumoniae_KpnG	1-1173/1173	===============	0/0	100	82.44	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
cpe042.nextpolish.fasta	1_np1212	3677861	3679390	+	emrB	9-1538/1539	===============	0/0	99.42	84.31	card	U00096:2812615-2814154	emrB is a translocase in the emrB -TolC efflux protein in E. coli. It recognizes substrates including carbonyl cyanide m-chlorophenylhydrazone (CCCP) nalidixic acid and thioloactomycin.	fluoroquinolone
cpe042.nextpolish.fasta	1_np1212	4051002	4051819	-	bacA	1-818/822	===============	0/0	99.51	83.98	card	U00096.3:3204131-3203309	The bacA gene product (BacA) recycles undecaprenyl pyrophosphate during cell wall biosynthesis which confers resistance to bacitracin.	peptide
cpe042.nextpolish.fasta	1_np1212	4340814	4341446	+	CRP	1-633/633	===============	0/0	100	87.99	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
cpe042.nextpolish.fasta	1_np1212	4693958	4695324	+	cpxA	1-1367/1374	===============	0/0	99.49	83.25	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
cpe042.nextpolish.fasta	1_np1212	4806106	4806905	-	ANT(3'')-IIa	170-972/972	..======/======	01-Mar	82.3	99.38	card	X02340.1:222-1194	ANT(3'')-IIa is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
cpe042.nextpolish.fasta	1_np1212	4806952	4807476	-	SAT-1	1-525/525	===============	0/0	100	100	card	AB211124:0-525	SAT-2 is a plasmid-mediated streptothricin acetyltransferase which confers resistance to streptothricin a nucleoside antibiotic. Originally described from an E. coli plasmid sequence by Heim et al. 1989.	nucleoside
cpe042.nextpolish.fasta	1_np1212	4807571	4808044	-	dfrA1	1-474/474	===============	0/0	100	99.79	card	KJ541681.1:19526-20000	dfrA1 is an integron-encoded dihydrofolate reductase	diaminopyrimidine
cpe042.nextpolish.fasta	2_np1212	72280	72804	-	SAT-1	1-525/525	===============	0/0	100	100	card	AB211124:0-525	SAT-2 is a plasmid-mediated streptothricin acetyltransferase which confers resistance to streptothricin a nucleoside antibiotic. Originally described from an E. coli plasmid sequence by Heim et al. 1989.	nucleoside
cpe042.nextpolish.fasta	2_np1212	72899	73372	-	dfrA1	1-474/474	===============	0/0	100	99.79	card	KJ541681.1:19526-20000	dfrA1 is an integron-encoded dihydrofolate reductase	diaminopyrimidine
cpe042.nextpolish.fasta	2_np1212	82939	83679	+	IMP-1	1-741/741	===============	0/0	100	99.06	card	AJ223604:1484-2225	IMP-1 is a beta-lactamase found in Serratia marcescens	carbapenem;cephalosporin;cephamycin;penam;penem
cpe042.nextpolish.fasta	2_np1212	83808	84373	+	AAC(6')-Ib9	47-612/612	.==============	0/0	92.48	100	card	AF043381:251-863	AAC(6')-Ib9 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
cpe042.nextpolish.fasta	2_np1212	84883	85722	+	sul1	1-840/840	===============	0/0	100	100	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe042.nextpolish.fasta	2_np1212	87932	88588	+	QnrA1	1-657/657	===============	0/0	100	99.85	card	DQ831141:8921-9578	QnrA1 is a plasmid-mediated quinolone resistance protein found in Klebsiella pneumoniae	fluoroquinolone
cpe042.nextpolish.fasta	2_np1212	90240	91079	+	sul1	1-840/840	===============	0/0	100	100	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
cpe042.nextpolish.fasta	2_np1212	95550	96363	+	APH(3')-Ia	1-814/816	===============	0/0	99.75	99.39	card	BX664015.1:103833-103017	APH(3')-Ia is a transposon-encoded aminoglycoside phosphotransferase in E. coli and S. enterica. It is identical at the protein sequence to APH(3')-Ic an aminoglycoside phosphotransferase encoded by plasmids transposons and genomic islands in K. pneumoniae A. baumannii S. marcescens Corynebacterium spp. Photobacterium spp. and Citrobacter spp.	aminoglycoside
cpe043.nextpolish.fasta	1_np1212	405736	406368	-	CRP	1-633/633	===============	0/0	100	87.84	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
cpe043.nextpolish.fasta	1_np1212	1089442	1090980	-	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	02-Feb	99.94	84.67	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
cpe043.nextpolish.fasta	1_np1212	1090996	1092168	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	===============	0/0	100	99.32	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
cpe043.nextpolish.fasta	1_np1212	1092315	1092824	-	emrR	1-510/531	===============	0/0	96.05	83.14	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
