#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe073.nextpolish.fasta	6_np1212	3633	3746	-	Col440I_1	1-114/114	===============	0/0	100	100	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe073.nextpolish.fasta	7_np1212	2809	2938	-	ColRNAI_1	1-130/130	========/======	02-Feb	99.23	86.26	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe073.nextpolish.fasta	8_np1212	1537	1649	+	ColRNAI_1	19-130/130	..======/======	01-Jan	86.15	89.38	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe074-1.nextpolish.fasta	contig_2_np1212	122255	122738	-	IncHI1B_1_pNDM-MAR	87-570/570	..=============	0/0	84.91	98.35	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
cpe074-1.nextpolish.fasta	contig_2_np1212	141219	141778	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	91.25	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe076.nextpolish.fasta	2_np1212	300	859	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe076.nextpolish.fasta	2_np1212	112077	112450	+	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe076.nextpolish.fasta	2_np1212	182932	183170	-	IncFII_1_pKP91	1-230/230	========/======	04-Sep	100	87.87	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe076.nextpolish.fasta	3_np1212	217	956	+	IncFIB(pQil)_1_pQil	1-740/740	===============	0/0	100	100	plasmidfinder	JN233705	IncFIB(pQil)_1_pQil_JN233705	
cpe076.nextpolish.fasta	3_np1212	50269	50507	-	IncFII_1_pKP91	1-230/230	========/======	04-Sep	100	87.87	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe076.nextpolish.fasta	4_np1212	1350	1479	-	ColRNAI_1	1-130/130	===============	0/0	100	100	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe078.nextpolish.fasta	contig_2_np1212	1899	2580	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	93.99	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe078.nextpolish.fasta	contig_3_np1212	51278	51419	-	IncI1_1_Alpha	1-142/142	===============	0/0	100	100	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
cpe078.nextpolish.fasta	contig_4_np1212	15061	15945	-	p0111_1	1-885/885	===============	0/0	100	98.64	plasmidfinder	AP010962	p0111_1__AP010962	
cpe081.nextpolish.fasta	2_np1212	1	603	+	IncFIB(AP001918)_1	80-682/682	.==============	0/0	88.42	97.68	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe081.nextpolish.fasta	2_np1212	79246	79506	+	IncFII(pRSB107)_1_pRSB107	1-261/261	===============	0/0	100	100	plasmidfinder	AJ851089	IncFII(pRSB107)_1_pRSB107_AJ851089	
cpe081.nextpolish.fasta	2_np1212	124951	125338	-	IncFIA_1	1-388/388	===============	0/0	100	99.48	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe081.nextpolish.fasta	3_np1212	38991	39127	-	IncI_Gamma_1	5-141/141	===============	0/0	97.16	100	plasmidfinder	AP011954	IncI_Gamma_1_AP011954	
cpe081.nextpolish.fasta	4_np1212	328	438	-	ColRNAI_1	19-128/130	..======/======	03-Mar	83.85	84.82	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe081.nextpolish.fasta	4_np1212	1804	2060	-	Col(MG828)_1	3-262/262	========/======	02-Mar	98.09	86.15	plasmidfinder	NC_008486	Col(MG828)_1__NC_008486	
cpe082.nextpolish.fasta	2_np1212	51446	51829	+	IncFIA_1	5-388/388	===============	0/0	98.97	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe082.nextpolish.fasta	2_np1212	120901	121158	-	IncFII_1	4-261/261	===============	0/0	98.85	100	plasmidfinder	AY458016	IncFII_1__AY458016	
cpe082.nextpolish.fasta	3_np1212	781	957	+	ColE10_1	1-177/177	===============	0/0	100	82.49	plasmidfinder	X01654	ColE10_1__X01654	
cpe083.nextpolish.fasta	2_np1212	300	859	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	91.07	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe083.nextpolish.fasta	3_np1212	100493	100880	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100	96.65	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
cpe083.nextpolish.fasta	3_np1212	171192	171430	+	IncFII_1_pKP91	1-230/230	========/======	04-Sep	100	87.87	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe083.nextpolish.fasta	4_np1212	30394	30767	+	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe083.nextpolish.fasta	4_np1212	44620	44848	+	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe083.nextpolish.fasta	5_np1212	1087	1200	-	Col440I_1	1-114/114	===============	0/0	100	89.47	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe084.nextpolish.fasta	contig_3_np1212	90028	90912	+	p0111_1	1-885/885	===============	0/0	100	98.64	plasmidfinder	AP010962	p0111_1__AP010962	
cpe084.nextpolish.fasta	contig_4_np1212	8349	8490	-	IncI1_1_Alpha	1-142/142	===============	0/0	100	99.3	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
cpe084.nextpolish.fasta	contig_5_np1212	89406	89906	-	IncFIC(FII)_1	1-499/499	========/======	04-Apr	99.8	84.66	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
cpe084.nextpolish.fasta	contig_5_np1212	124789	125431	-	IncFIB(pB171)_1_pB171	1-643/643	===============	0/0	100	99.22	plasmidfinder	AB024946	IncFIB(pB171)_1_pB171_AB024946	
cpe085.nextpolish.fasta	2_np1212	217	956	+	IncFIB(pQil)_1_pQil	1-740/740	===============	0/0	100	100	plasmidfinder	JN233705	IncFIB(pQil)_1_pQil_JN233705	
cpe085.nextpolish.fasta	3_np1212	669	948	+	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe085.nextpolish.fasta	4_np1212	2370	2483	-	Col440I_1	1-114/114	===============	0/0	100	92.11	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe085.nextpolish.fasta	5_np1212	1973	2086	-	Col440I_1	1-114/114	===============	0/0	100	92.11	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe085.nextpolish.fasta	6_np1212	965	1245	+	Col440II_1	2-282/282	===============	0/0	99.65	90.75	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe085.nextpolish.fasta	6_np1212	1866	1978	+	Col440I_1	1-113/114	===============	0/0	99.12	89.38	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe086.nextpolish.fasta	contig_2_np1212	5032	5419	-	IncFIA_1	1-388/388	===============	0/0	100	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe086.nextpolish.fasta	contig_2_np1212	28196	28877	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe086.nextpolish.fasta	contig_2_np1212	67493	67753	+	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5	1-261/261	===============	0/0	100	98.08	plasmidfinder	CP024805.1	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5_CP024805.1	
cpe086.nextpolish.fasta	contig_3_np1212	25197	25936	-	IncFIB(pQil)_1_pQil	1-740/740	===============	0/0	100	100	plasmidfinder	JN233705	IncFIB(pQil)_1_pQil_JN233705	
cpe086.nextpolish.fasta	contig_3_np1212	74156	74394	+	IncFII_1_pKP91	1-230/230	========/======	04-Sep	100	87.87	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe086.nextpolish.fasta	contig_4_np1212	959	1238	-	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe086.nextpolish.fasta	contig_4_np1212	7100	7379	-	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe086.nextpolish.fasta	contig_5_np1212	3869	3982	+	Col440I_1	1-114/114	===============	0/0	100	96.49	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe086.nextpolish.fasta	contig_5_np1212	11687	11800	+	Col440I_1	1-114/114	===============	0/0	100	96.49	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe086.nextpolish.fasta	contig_6_np1212	1137	1266	-	ColRNAI_1	1-130/130	========/======	02-Feb	99.23	86.26	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe087.nextpolish.fasta	contig_2_np1212	39859	40540	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.53	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe087.nextpolish.fasta	contig_2_np1212	48156	48543	+	IncFIA_1	1-388/388	===============	0/0	100	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe087.nextpolish.fasta	contig_2_np1212	147095	147595	-	IncFIC(FII)_1	1-499/499	========/======	04-Apr	99.8	84.66	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
cpe087.nextpolish.fasta	contig_6_np1212	1055	1316	+	Col(MG828)_1	1-262/262	===============	0/0	100	93.13	plasmidfinder	NC_008486	Col(MG828)_1__NC_008486	
cpe088.nextpolish.fasta	contig_4_np1212	14343	14902	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	91.25	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe088.nextpolish.fasta	contig_6_np1212	83861	84420	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	91.25	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe088.nextpolish.fasta	contig_6_np1212	103141	103700	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	91.25	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe090.nextpolish.fasta	contig_2_np1212	62422	62838	-	IncA/C2_1	1-417/417	===============	0/0	100	100	plasmidfinder	JN157804	IncA/C2_1__JN157804	
cpe090.nextpolish.fasta	contig_3_np1212	1379	1661	+	Col440II_1	2-281/282	========/======	01-Mar	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe090.nextpolish.fasta	contig_3_np1212	2280	2392	+	Col440I_1	1-113/114	===============	0/0	99.12	90.27	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe090.nextpolish.fasta	contig_4_np1212	1331	1452	-	ColRNAI_1	11-130/130	.=======/======	02-Feb	92.31	85.25	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe090.nextpolish.fasta	contig_4_np1212	4504	4625	-	ColRNAI_1	11-130/130	.=======/======	02-Feb	92.31	85.25	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe090.nextpolish.fasta	contig_5_np1212	1793	1903	-	Col440I_1	1-111/114	===============	0/0	97.37	92.79	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe090.nextpolish.fasta	contig_6_np1212	1591	1783	-	ColpVC_1	1-193/193	===============	0/0	100	97.41	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe091.nextpolish.fasta	11_np1212	38214	38350	-	IncI_Gamma_1	5-141/141	===============	0/0	97.16	100	plasmidfinder	AP011954	IncI_Gamma_1_AP011954	
cpe091.nextpolish.fasta	12_np1212	669	948	+	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe091.nextpolish.fasta	13_np1212	3717	3974	-	Col(MG828)_1	1-260/262	========/======	02-Feb	98.47	92.31	plasmidfinder	NC_008486	Col(MG828)_1__NC_008486	
cpe091.nextpolish.fasta	16_np1212	1083	1315	-	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe091.nextpolish.fasta	5_np1212	17581	17964	+	IncFIA_1	5-388/388	===============	0/0	98.97	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe091.nextpolish.fasta	5_np1212	33278	33778	-	IncFIC(FII)_1	1-499/499	========/======	04-Apr	99.8	84.06	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
cpe091.nextpolish.fasta	5_np1212	85271	85952	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe091.nextpolish.fasta	9_np1212	33517	34281	-	IncY_1	1-765/765	===============	0/0	100	99.48	plasmidfinder	K02380	IncY_1__K02380	
cpe092.nextpolish.fasta	contig_1_np1212	3232	3511	+	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe092.nextpolish.fasta	contig_1_np1212	9373	9652	+	ColKP3_1	1-280/280	===============	0/0	100	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe092.nextpolish.fasta	contig_3_np1212	50119	50883	-	IncY_1	1-765/765	===============	0/0	100	99.48	plasmidfinder	K02380	IncY_1__K02380	
cpe092.nextpolish.fasta	contig_5_np1212	30907	31588	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe092.nextpolish.fasta	contig_5_np1212	56476	56859	+	IncFIA_1	5-388/388	===============	0/0	98.97	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe092.nextpolish.fasta	contig_5_np1212	72173	72673	-	IncFIC(FII)_1	1-499/499	========/======	04-Apr	99.8	84.06	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
cpe092.nextpolish.fasta	contig_6_np1212	13418	13554	-	IncI_Gamma_1	5-141/141	===============	0/0	97.16	100	plasmidfinder	AP011954	IncI_Gamma_1_AP011954	
cpe092.nextpolish.fasta	contig_7_np1212	2092	2349	-	Col(MG828)_1	1-260/262	========/======	02-Feb	98.47	92.31	plasmidfinder	NC_008486	Col(MG828)_1__NC_008486	
cpe092.nextpolish.fasta	contig_9_np1212	1548	1780	+	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe093.nextpolish.fasta	2_np1212	211	840	+	IncHI2A_1	1-630/630	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2A_1__BX664015	
cpe093.nextpolish.fasta	2_np1212	332420	332746	-	IncHI2_1	1-327/327	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2_1__BX664015	
cpe093.nextpolish.fasta	2_np1212	333364	333958	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	02-Feb	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
cpe093.nextpolish.fasta	3_np1212	21	150	+	ColRNAI_1	1-130/130	========/======	02-Feb	99.23	84.73	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe093.nextpolish.fasta	3_np1212	4008	4290	+	Col440II_1	2-281/282	========/======	01-Mar	99.29	83.39	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe093.nextpolish.fasta	4_np1212	85	197	-	Col440I_1	1-113/114	===============	0/0	99.12	90.27	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe093.nextpolish.fasta	4_np1212	816	1098	-	Col440II_1	2-281/282	========/======	01-Mar	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe093.nextpolish.fasta	5_np1212	2788	2909	+	ColRNAI_1	11-130/130	.=======/======	02-Feb	92.31	85.25	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe093.nextpolish.fasta	6_np1212	2075	2185	-	Col440I_1	1-111/114	===============	0/0	97.37	92.79	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe097.nextpolish.fasta	contig_2_np1212	23612	23999	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100	96.65	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
cpe097.nextpolish.fasta	contig_2_np1212	86398	86633	+	IncFII_1_pKP91	1-230/230	========/======	02-Jun	100	91.53	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe097.nextpolish.fasta	contig_3_np1212	46618	47187	-	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
cpe097.nextpolish.fasta	contig_3_np1212	146944	147382	-	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100	99.32	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
cpe098.nextpolish.fasta	contig_2_np1212	11637	12024	-	IncFIA_1	1-388/388	===============	0/0	100	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe098.nextpolish.fasta	contig_2_np1212	37263	37944	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe098.nextpolish.fasta	contig_2_np1212	73454	73714	+	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5	1-261/261	===============	0/0	100	100	plasmidfinder	CP024805.1	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5_CP024805.1	
cpe098.nextpolish.fasta	contig_3_np1212	13056	13429	-	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe098.nextpolish.fasta	contig_3_np1212	50454	50682	-	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe098.nextpolish.fasta	contig_4_np1212	25341	25714	-	IncX4_1	1-374/374	===============	0/0	100	100	plasmidfinder	CP002895	IncX4_1__CP002895	
cpe098.nextpolish.fasta	contig_5_np1212	1249	1481	-	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe098.nextpolish.fasta	contig_6_np1212	1513	1705	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe098.nextpolish.fasta	contig_7_np1212	1338	1468	-	ColRNAI_1	1-130/130	========/======	01-Jan	100	83.97	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe099.nextpolish.fasta	2_np1212	1	603	+	IncFIB(AP001918)_1	80-682/682	.==============	0/0	88.42	98.51	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe099.nextpolish.fasta	2_np1212	39515	39775	+	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5	1-261/261	===============	0/0	100	98.08	plasmidfinder	CP024805.1	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5_CP024805.1	
cpe099.nextpolish.fasta	2_np1212	82898	83285	-	IncFIA_1	1-388/388	===============	0/0	100	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe099.nextpolish.fasta	3_np1212	48334	48470	-	IncI_Gamma_1	5-141/141	===============	0/0	97.16	100	plasmidfinder	AP011954	IncI_Gamma_1_AP011954	
cpe099.nextpolish.fasta	4_np1212	38398	38771	+	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe099.nextpolish.fasta	5_np1212	46	173	+	ColRNAI_1	1-128/130	========/======	02-Feb	97.69	82.95	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe100.nextpolish.fasta	tig00000005_np1212	10493	10866	-	IncX4_1	1-374/374	===============	0/0	100	100	plasmidfinder	CP002895	IncX4_1__CP002895	
cpe100.nextpolish.fasta	tig00000006_np1212	891	1002	+	Col440I_1	2-114/114	========/======	01-Jan	98.25	90.27	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe100.nextpolish.fasta	tig00000007_np1212	849	979	-	ColRNAI_1	1-130/130	========/======	01-Jan	100	87.02	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe100.nextpolish.fasta	tig00000008_np1212	2032	2264	+	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe100.nextpolish.fasta	tig00000008_np1212	4120	4352	+	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe100.nextpolish.fasta	tig00000009_np1212	184	291	-	Col440I_1	2-110/114	========/======	01-Jan	94.74	88.99	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe100.nextpolish.fasta	tig00000010_np1212	5570	5830	+	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5	1-261/261	===============	0/0	100	100	plasmidfinder	CP024805.1	IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5_CP024805.1	
cpe100.nextpolish.fasta	tig00000010_np1212	27722	28109	-	IncFIA_1	1-388/388	===============	0/0	100	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
cpe100.nextpolish.fasta	tig00000010_np1212	53408	54089	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
cpe100.nextpolish.fasta	tig00000012_np1212	1495	1687	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe100.nextpolish.fasta	tig00000012_np1212	3429	3621	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe100.nextpolish.fasta	tig00000013_np1212	297	489	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe100.nextpolish.fasta	tig00000013_np1212	2227	2419	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe100.nextpolish.fasta	tig00000013_np1212	4162	4345	+	ColpVC_1	1-184/193	===============	0/0	95.34	88.04	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe102.nextpolish.fasta	contig_2_np1212	14591	15150	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	99.11	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe102.nextpolish.fasta	contig_2_np1212	121314	121551	-	IncFII_1_pKP91	1-230/230	========/======	03-Aug	100	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe102.nextpolish.fasta	contig_3_np1212	30117	30349	-	IncFII_1_pKP91	1-226/230	========/======	04-Sep	97.83	85.9	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe102.nextpolish.fasta	contig_4_np1212	3637	4024	-	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100	94.33	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
cpe102.nextpolish.fasta	contig_4_np1212	34874	35129	-	IncFII(p14)_1_p14	5-262/262	========/======	02-Feb	97.71	91.86	plasmidfinder	JQ418538	IncFII(p14)_1_p14_JQ418538	
cpe102.nextpolish.fasta	contig_5_np1212	11063	11291	-	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe102.nextpolish.fasta	contig_5_np1212	25144	25517	-	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe102.nextpolish.fasta	contig_6_np1212	3223	3415	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe104.nextpolish.fasta	2_np1212	6571	6944	-	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe104.nextpolish.fasta	2_np1212	39619	39847	-	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe104.nextpolish.fasta	3_np1212	43	171	+	ColRNAI_1	1-128/130	========/======	04-May	96.92	81.68	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe104.nextpolish.fasta	3_np1212	3837	4119	+	Col440II_1	2-281/282	========/======	01-Mar	99.29	84.45	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe104.nextpolish.fasta	4_np1212	43	173	+	ColRNAI_1	1-130/130	========/======	01-Jan	100	84.73	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe104.nextpolish.fasta	5_np1212	919	1151	-	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe104.nextpolish.fasta	6_np1212	1621	1734	+	Col440I_1	1-114/114	===============	0/0	100	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe105.nextpolish.fasta	contig_2_np1212	47100	47657	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	81.9	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
cpe105.nextpolish.fasta	contig_2_np1212	160920	161143	-	IncFII_1_pKP91	10-230/230	========/======	03-May	95.65	90.22	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe105.nextpolish.fasta	contig_3_np1212	12208	12440	-	IncFII_1_pKP91	1-226/230	========/======	04-Sep	97.83	85.9	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
cpe105.nextpolish.fasta	contig_4_np1212	6403	6776	+	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe105.nextpolish.fasta	contig_4_np1212	21950	22178	+	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe105.nextpolish.fasta	contig_5_np1212	51583	51840	-	IncFII(p14)_1_p14	1-262/262	========/======	03-Apr	98.47	87.79	plasmidfinder	JQ418538	IncFII(p14)_1_p14_JQ418538	
cpe105.nextpolish.fasta	contig_6_np1212	4404	4517	+	Col440I_1	1-114/114	===============	0/0	100	96.49	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe105.nextpolish.fasta	contig_6_np1212	9166	9279	+	Col440I_1	1-114/114	===============	0/0	100	96.49	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
cpe105.nextpolish.fasta	contig_7_np1212	746	978	-	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe105.nextpolish.fasta	contig_8_np1212	1225	1417	+	ColpVC_1	1-193/193	===============	0/0	100	88.6	plasmidfinder	JX133088	ColpVC_1__JX133088	
cpe106.nextpolish.fasta	contig_10_np1212	1876	2108	-	Col(BS512)_1	1-233/233	===============	0/0	100	100	plasmidfinder	NC_010656	Col(BS512)_1__NC_010656	
cpe106.nextpolish.fasta	contig_11_np1212	551	681	+	ColRNAI_1	1-130/130	========/======	01-Jan	100	84.73	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
cpe106.nextpolish.fasta	contig_1_np1212	1607432	1607660	-	ColKP3_1	1-229/280	=============..	0/0	81.79	100	plasmidfinder	JN205800	ColKP3_1__JN205800	
