#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe052.nextpolish.fasta	3_np1212	4410	5207	+	blaOXA-232_1	1-798/798	===============	0/0	100	100	resfinder	JX423831	blaOXA-232	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam
cpe053.nextpolish.fasta	2_np1212	370936	371676	+	blaIMP-1_1	1-741/741	===============	0/0	100	100	resfinder	EF027105	blaIMP-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe053.nextpolish.fasta	2_np1212	1438048	1438245	+	crpP_1	1-198/198	===============	0/0	100	98.48	resfinder	HM560971	crpP	Ciprofloxacin
cpe053.nextpolish.fasta	3.1_np1212	1119333	1120178	+	aadA6_1	1-846/846	===============	0/0	100	100	resfinder	AF140629	aadA6	Streptomycin
cpe053.nextpolish.fasta	3.1_np1212	1120929	1121795	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe053.nextpolish.fasta	3.1_np1212	3171198	3171605	-	fosA_4	1-408/408	===============	0/0	100	99.02	resfinder	ACWU01000146	fosA	Fosfomycin
cpe053.nextpolish.fasta	3.1_np1212	3804801	3805439	+	catB7_1	1-639/639	===============	0/0	100	98.75	resfinder	AF036933	catB7	Chloramphenicol
cpe053.nextpolish.fasta	3.1_np1212	4025172	4025960	+	blaOXA-488_1	1-789/789	===============	0/0	100	99.87	resfinder	CP017969	blaOXA-488	
cpe053.nextpolish.fasta	3.1_np1212	5057302	5058108	+	aph(3')-IIb_1	1-807/807	===============	0/0	100	98.76	resfinder	X90856	aph(3')-IIb	
cpe053.nextpolish.fasta	3.1_np1212	5070464	5071657	-	blaPAO_2	1-1194/1194	===============	0/0	100	99.25	resfinder	FJ666065	blaPAO	
cpe055.nextpolish.fasta	1_np1212	163588	164403	+	sul2_2	1-816/816	===============	0/0	100	100	resfinder	AY034138	sul2	Sulfamethoxazole
cpe055.nextpolish.fasta	1_np1212	177027	178226	-	tet(B)_1	1-1200/1206	===============	0/0	99.5	100	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
cpe055.nextpolish.fasta	1_np1212	181599	182435	-	aph(6)-Id_1	1-837/837	===============	0/0	100	100	resfinder	M28829	aph(6)-Id	Streptomycin
cpe055.nextpolish.fasta	1_np1212	182435	183237	-	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100	resfinder	AF024602	aph(3'')-Ib	Streptomycin
cpe055.nextpolish.fasta	1_np1212	1154339	1154890	+	aac(6')-Iaf_1	1-552/552	===============	0/0	100	98.01	resfinder	AB462903	aac(6')-Iaf	Amikacin;Tobramycin
cpe055.nextpolish.fasta	1_np1212	1602072	1602896	-	blaOXA-66_1	1-825/825	===============	0/0	100	100	resfinder	AY750909	blaOXA-66	
cpe055.nextpolish.fasta	1_np1212	2614552	2615703	+	blaADC-25_1	1-1152/1152	===============	0/0	100	99.91	resfinder	EF016355	blaADC-25	
cpe055.nextpolish.fasta	2_np1212	1865	2692	-	blaOXA-72_1	1-828/828	===============	0/0	100	100	resfinder	AY739646	blaOXA-72	
cpe055.nextpolish.fasta	2_np1212	8682	9509	+	blaOXA-72_1	1-828/828	===============	0/0	100	100	resfinder	AY739646	blaOXA-72	
cpe057.nextpolish.fasta	2_np1212	244997	245809	-	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe057.nextpolish.fasta	2_np1212	248242	249021	-	aph(3')-VI_1	1-780/780	===============	0/0	100	100	resfinder	KC170992	aph(3')-VI	Amikacin
cpe057.nextpolish.fasta	2_np1212	254329	255213	-	mph(E)_1	1-885/885	===============	0/0	100	99.89	resfinder	DQ839391	mph(E)	Erythromycin
cpe057.nextpolish.fasta	2_np1212	255269	256744	-	msr(E)_1	1-1476/1476	===============	0/0	100	100	resfinder	FR751518	msr(E)	
cpe057.nextpolish.fasta	2_np1212	259043	259816	-	armA_1	1-774/774	===============	0/0	100	100	resfinder	AY220558	armA	Amikacin;Gentamicin;Tobramycin
cpe057.nextpolish.fasta	2_np1212	263161	264027	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe057.nextpolish.fasta	2_np1212	264505	265306	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
cpe057.nextpolish.fasta	2_np1212	265704	266201	-	dfrA12_8	1-498/498	===============	0/0	100	100	resfinder	AM040708	dfrA12	Trimethoprim
cpe057.nextpolish.fasta	5.1_np1212	142202	142801	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe057.nextpolish.fasta	5.1_np1212	142932	143762	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe057.nextpolish.fasta	5.1_np1212	608879	609739	+	blaSHV-106_1	1-861/861	===============	0/0	100	99.88	resfinder	AM922307	blaSHV-106	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe057.nextpolish.fasta	5.1_np1212	2444909	2445328	-	fosA6_1	1-420/433	===============	0/0	97	99.52	resfinder	KU254579	fosA6	Fosfomycin
cpe057.nextpolish.fasta	5.1_np1212	3116084	3116557	-	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe057.nextpolish.fasta	5.1_np1212	3266429	3267289	+	aac(3)-IId_1	1-861/861	===============	0/0	100	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
cpe057.nextpolish.fasta	5.1_np1212	3272986	3273852	-	blaSHV-187_1	1-867/867	===============	0/0	100	99.54	resfinder	LN515533	blaSHV-187	
cpe057.nextpolish.fasta	5.1_np1212	3280576	3281436	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe057.nextpolish.fasta	5.1_np1212	3284258	3285133	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe057.nextpolish.fasta	5.1_np1212	4357630	4360782	-	oqxB_1	1-3153/3153	===============	0/0	100	98.8	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe057.nextpolish.fasta	5.1_np1212	4360806	4361981	-	oqxA_1	1-1176/1176	===============	0/0	100	99.23	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe058.nextpolish.fasta	contig_1_np1212	1156439	1157038	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe058.nextpolish.fasta	contig_1_np1212	1157169	1157999	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe058.nextpolish.fasta	contig_1_np1212	1623425	1624285	+	blaSHV-106_1	1-861/861	===============	0/0	100	99.88	resfinder	AM922307	blaSHV-106	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe058.nextpolish.fasta	contig_1_np1212	3459454	3459873	-	fosA6_1	1-420/433	===============	0/0	97	99.52	resfinder	KU254579	fosA6	Fosfomycin
cpe058.nextpolish.fasta	contig_1_np1212	4130632	4131105	-	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe058.nextpolish.fasta	contig_1_np1212	4281729	4282589	+	aac(3)-IId_1	1-861/861	===============	0/0	100	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
cpe058.nextpolish.fasta	contig_1_np1212	4288286	4289152	-	blaSHV-187_1	1-867/867	===============	0/0	100	99.54	resfinder	LN515533	blaSHV-187	
cpe058.nextpolish.fasta	contig_1_np1212	4295876	4296736	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe058.nextpolish.fasta	contig_1_np1212	4299558	4300433	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe058.nextpolish.fasta	contig_1_np1212	5372940	5376092	-	oqxB_1	1-3153/3153	===============	0/0	100	98.8	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe058.nextpolish.fasta	contig_1_np1212	5376116	5377291	-	oqxA_1	1-1176/1176	===============	0/0	100	99.23	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe058.nextpolish.fasta	contig_2_np1212	110597	111409	-	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe058.nextpolish.fasta	contig_2_np1212	113842	114621	-	aph(3')-VI_1	1-780/780	===============	0/0	100	100	resfinder	KC170992	aph(3')-VI	Amikacin
cpe058.nextpolish.fasta	contig_2_np1212	119929	120813	-	mph(E)_1	1-885/885	===============	0/0	100	99.89	resfinder	DQ839391	mph(E)	Erythromycin
cpe058.nextpolish.fasta	contig_2_np1212	120869	122344	-	msr(E)_1	1-1476/1476	===============	0/0	100	100	resfinder	FR751518	msr(E)	
cpe058.nextpolish.fasta	contig_2_np1212	124643	125416	-	armA_1	1-774/774	===============	0/0	100	100	resfinder	AY220558	armA	Amikacin;Gentamicin;Tobramycin
cpe058.nextpolish.fasta	contig_2_np1212	128761	129627	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe058.nextpolish.fasta	contig_2_np1212	130105	130906	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
cpe058.nextpolish.fasta	contig_2_np1212	131304	131801	-	dfrA12_8	1-498/498	===============	0/0	100	100	resfinder	AM040708	dfrA12	Trimethoprim
cpe058.nextpolish.fasta	contig_2_np1212	258537	259412	-	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe058.nextpolish.fasta	contig_2_np1212	262234	262839	+	aac(6')-Ib_1	1-606/606	===============	0/0	100	100	resfinder	M21682	aac(6')-Ib	Amikacin;Tobramycin
cpe058.nextpolish.fasta	contig_2_np1212	263512	264372	+	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe058.nextpolish.fasta	contig_2_np1212	265657	266841	+	tet(D)_1	1-1185/1185	===============	0/0	100	100	resfinder	AF467077	tet(D)	Doxycycline;Tetracycline
cpe058.nextpolish.fasta	contig_2_np1212	274705	275187	-	dfrA14_5	1-483/483	===============	0/0	100	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
cpe058.nextpolish.fasta	contig_2_np1212	278229	279059	-	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe058.nextpolish.fasta	contig_2_np1212	279190	279789	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe058.nextpolish.fasta	contig_2_np1212	285060	285704	+	qnrB1_1	1-645/645	===============	0/0	100	100	resfinder	DQ351241	qnrB1	Ciprofloxacin
cpe059.nextpolish.fasta	contig_1_np1212	101762	102406	-	qnrB1_1	1-645/645	===============	0/0	100	100	resfinder	DQ351241	qnrB1	Ciprofloxacin
cpe059.nextpolish.fasta	contig_1_np1212	107678	108277	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe059.nextpolish.fasta	contig_1_np1212	108408	109238	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe059.nextpolish.fasta	contig_1_np1212	112280	112762	+	dfrA14_5	1-483/483	===============	0/0	100	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
cpe059.nextpolish.fasta	contig_1_np1212	120626	121810	-	tet(D)_1	1-1185/1185	===============	0/0	100	100	resfinder	AF467077	tet(D)	Doxycycline;Tetracycline
cpe059.nextpolish.fasta	contig_1_np1212	123095	123955	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe059.nextpolish.fasta	contig_1_np1212	124628	125233	-	aac(6')-Ib_1	1-606/606	===============	0/0	100	100	resfinder	M21682	aac(6')-Ib	Amikacin;Tobramycin
cpe059.nextpolish.fasta	contig_1_np1212	128055	128930	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe059.nextpolish.fasta	contig_1_np1212	255666	256163	+	dfrA12_8	1-498/498	===============	0/0	100	100	resfinder	AM040708	dfrA12	Trimethoprim
cpe059.nextpolish.fasta	contig_1_np1212	256561	257362	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
cpe059.nextpolish.fasta	contig_1_np1212	257840	258706	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe059.nextpolish.fasta	contig_1_np1212	262051	262824	+	armA_1	1-774/774	===============	0/0	100	100	resfinder	AY220558	armA	Amikacin;Gentamicin;Tobramycin
cpe059.nextpolish.fasta	contig_1_np1212	265123	266598	+	msr(E)_1	1-1476/1476	===============	0/0	100	100	resfinder	FR751518	msr(E)	
cpe059.nextpolish.fasta	contig_1_np1212	266654	267538	+	mph(E)_1	1-885/885	===============	0/0	100	99.89	resfinder	DQ839391	mph(E)	Erythromycin
cpe059.nextpolish.fasta	contig_1_np1212	272846	273625	+	aph(3')-VI_1	1-780/780	===============	0/0	100	100	resfinder	KC170992	aph(3')-VI	Amikacin
cpe059.nextpolish.fasta	contig_1_np1212	276058	276870	+	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe059.nextpolish.fasta	contig_2_np1212	910046	913198	-	oqxB_1	1-3153/3153	===============	0/0	100	98.8	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe059.nextpolish.fasta	contig_2_np1212	913222	914397	-	oqxA_1	1-1176/1176	===============	0/0	100	99.23	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe059.nextpolish.fasta	contig_2_np1212	2100120	2100719	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe059.nextpolish.fasta	contig_2_np1212	2100850	2101680	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe059.nextpolish.fasta	contig_2_np1212	2567105	2567965	+	blaSHV-106_1	1-861/861	===============	0/0	100	99.88	resfinder	AM922307	blaSHV-106	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe059.nextpolish.fasta	contig_2_np1212	4403134	4403553	-	fosA6_1	1-420/433	===============	0/0	97	99.52	resfinder	KU254579	fosA6	Fosfomycin
cpe059.nextpolish.fasta	contig_2_np1212	5074313	5074786	-	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe059.nextpolish.fasta	contig_2_np1212	5225410	5226270	+	aac(3)-IId_1	1-861/861	===============	0/0	100	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
cpe059.nextpolish.fasta	contig_2_np1212	5231967	5232833	-	blaSHV-187_1	1-867/867	===============	0/0	100	99.54	resfinder	LN515533	blaSHV-187	
cpe059.nextpolish.fasta	contig_2_np1212	5239557	5240417	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe059.nextpolish.fasta	contig_2_np1212	5243239	5244114	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe060.nextpolish.fasta	1_np1212	1150412	1151287	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe060.nextpolish.fasta	1_np1212	1152789	1153964	-	oqxA_1	1-1176/1176	===============	0/0	100	99.41	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe060.nextpolish.fasta	1_np1212	2759415	2760275	+	blaSHV-106_1	1-861/861	===============	0/0	100	99.77	resfinder	AM922307	blaSHV-106	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe060.nextpolish.fasta	1_np1212	4607602	4608021	-	fosA_6	1-420/420	===============	0/0	100	96.91	resfinder	ACZD01000244	fosA	Fosfomycin
cpe060.nextpolish.fasta	2_np1212	48299	49159	+	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe060.nextpolish.fasta	2_np1212	50405	51061	+	qnrS1_1	1-657/657	===============	0/0	100	100	resfinder	AB187515	qnrS1	Ciprofloxacin
cpe060.nextpolish.fasta	2_np1212	57997	58539	-	ARR-3_4	1-543/543	===============	0/0	100	99.82	resfinder	FM207631	ARR-3	
cpe060.nextpolish.fasta	2_np1212	63740	64519	+	rmtF_1	1-780/780	===============	0/0	100	100	resfinder	JQ808129	rmtF	Amikacin;Gentamicin;Tobramycin
cpe060.nextpolish.fasta	3_np1212	7235	7998	-	erm(B)_18	1-762/762	========/======	02-Feb	100	98.95	resfinder	X66468	erm(B)	Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S
cpe060.nextpolish.fasta	3_np1212	9154	10075	+	mph(A)_2	1-921/921	========/======	01-Jan	100	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
cpe060.nextpolish.fasta	3_np1212	15370	16236	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe060.nextpolish.fasta	3_np1212	18685	19486	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
cpe060.nextpolish.fasta	3_np1212	19884	20381	-	dfrA12_8	1-498/498	===============	0/0	100	100	resfinder	AM040708	dfrA12	Trimethoprim
cpe060.nextpolish.fasta	4_np1212	4262	5122	+	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe060.nextpolish.fasta	5_np1212	4410	5207	+	blaOXA-232_1	1-798/798	===============	0/0	100	100	resfinder	JX423831	blaOXA-232	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam
cpe061.nextpolish.fasta	contig_1_np1212	383256	383855	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe061.nextpolish.fasta	contig_1_np1212	383986	384816	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe061.nextpolish.fasta	contig_1_np1212	852782	853642	+	blaSHV-106_1	1-861/861	===============	0/0	100	99.88	resfinder	AM922307	blaSHV-106	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe061.nextpolish.fasta	contig_1_np1212	2688811	2689230	-	fosA6_1	1-420/433	===============	0/0	97	99.52	resfinder	KU254579	fosA6	Fosfomycin
cpe061.nextpolish.fasta	contig_1_np1212	3359988	3360461	-	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe061.nextpolish.fasta	contig_1_np1212	3511085	3511945	+	aac(3)-IId_1	1-861/861	===============	0/0	100	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
cpe061.nextpolish.fasta	contig_1_np1212	3517642	3518508	-	blaSHV-187_1	1-867/867	===============	0/0	100	99.54	resfinder	LN515533	blaSHV-187	
cpe061.nextpolish.fasta	contig_1_np1212	3525232	3526092	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe061.nextpolish.fasta	contig_1_np1212	3528914	3529789	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe061.nextpolish.fasta	contig_1_np1212	4602283	4605435	-	oqxB_1	1-3153/3153	===============	0/0	100	98.8	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe061.nextpolish.fasta	contig_1_np1212	4605459	4606634	-	oqxA_1	1-1176/1176	===============	0/0	100	99.23	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe061.nextpolish.fasta	contig_2_np1212	352	1218	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe061.nextpolish.fasta	contig_2_np1212	3749	4615	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe061.nextpolish.fasta	contig_2_np1212	7146	8012	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe061.nextpolish.fasta	contig_2_np1212	10543	11409	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe061.nextpolish.fasta	contig_2_np1212	13940	14806	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe061.nextpolish.fasta	contig_2_np1212	18151	18924	+	armA_1	1-774/774	===============	0/0	100	100	resfinder	AY220558	armA	Amikacin;Gentamicin;Tobramycin
cpe061.nextpolish.fasta	contig_2_np1212	21223	22698	+	msr(E)_1	1-1476/1476	===============	0/0	100	100	resfinder	FR751518	msr(E)	
cpe061.nextpolish.fasta	contig_2_np1212	22754	23638	+	mph(E)_1	1-885/885	===============	0/0	100	99.89	resfinder	DQ839391	mph(E)	Erythromycin
cpe061.nextpolish.fasta	contig_2_np1212	28946	29725	+	aph(3')-VI_1	1-780/780	===============	0/0	100	100	resfinder	KC170992	aph(3')-VI	Amikacin
cpe061.nextpolish.fasta	contig_2_np1212	32158	32970	+	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe061.nextpolish.fasta	contig_2_np1212	161921	162565	-	qnrB1_1	1-645/645	===============	0/0	100	100	resfinder	DQ351241	qnrB1	Ciprofloxacin
cpe061.nextpolish.fasta	contig_2_np1212	167836	168435	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe061.nextpolish.fasta	contig_2_np1212	168566	169396	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe061.nextpolish.fasta	contig_2_np1212	172438	172920	+	dfrA14_5	1-483/483	===============	0/0	100	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
cpe061.nextpolish.fasta	contig_2_np1212	180784	181968	-	tet(D)_1	1-1185/1185	===============	0/0	100	100	resfinder	AF467077	tet(D)	Doxycycline;Tetracycline
cpe061.nextpolish.fasta	contig_2_np1212	183253	184113	-	blaTEM-1A_1	1-861/861	===============	0/0	100	100	resfinder	HM749966	blaTEM-1A	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe061.nextpolish.fasta	contig_2_np1212	184786	185391	-	aac(6')-Ib_1	1-606/606	===============	0/0	100	100	resfinder	M21682	aac(6')-Ib	Amikacin;Tobramycin
